line_id,dex,stage,master_id,name_ja,yomi_ja,stype_ja,wiki_class,wiki_type_abbr,name_en,name_tw
966,566,1,735,Lexington改,レキシントン,正規空母,Lexington #1,CV,Lexington Kai,列星頓改
971,571,0,971,伊36,い36,潜水空母,Junsen Type B #17,SSV,I-36,伊36
971,571,1,976,伊36改,い36,潜水空母,Junsen Type B #17,SSV,I-36 Kai,伊36改
972,572,0,972,伊41,い41,潜水空母,Junsen Type B Kai Ichi #2,SSV,I-41,伊41
972,572,1,977,伊41改,い41,潜水空母,Junsen Type B Kai Ichi #2,SSV,I-41 Kai,伊41改
973,573,0,973,Thonburi,トンブリ,海防艦,Thonburi #1,DE,Thonburi,吞武里
973,573,1,978,Thonburi改,トンブリ,海防艦,Thonburi #1,DE,Thonburi Kai,吞武里改
984,584,0,984,Wahoo,ワフー,潜水艦,Gato #27,SS,Wahoo,刺鮁
984,584,1,989,Wahoo改,ワフー,潜水艦,Gato #27,SS,Wahoo Kai,刺鮁改
985,585,0,985,Dace,デイス,潜水艦,Gato #36,SS,Dace,鰷魚
985,585,1,990,Dace改,デイス,潜水艦,Gato #36,SS,Dace Kai,鰷魚改
985,585,2,1007,Leonardo da Vinci,デイス,潜水艦,Gato #36,SS,Leonardo da Vinci,Leonardo da Vinci
988,588,0,988,南海,のさき,補給艦,Nosaki #1,AO,Nankai,南海
988,588,1,996,野埼,のさき,補給艦,Nosaki #1,AO,Nosaki,野埼
988,588,2,1002,野埼改,のさき,補給艦,Nosaki #1,AO,Nosaki Kai,野埼改
991,591,0,991,Reno,リノ,軽巡洋艦,Atlanta #6,CL,Reno,里諾
991,591,1,747,Reno改,リノ,軽巡洋艦,Atlanta #6,CL,Reno Kai,里諾改
992,592,0,992,杉,すぎ,駆逐艦,Matsu #7,DD,Sugi,杉
992,592,1,997,杉改,すぎ,駆逐艦,Matsu #7,DD,Sugi Kai,杉改
993,593,0,993,樫,かし,駆逐艦,Matsu #10,DD,Kashi,樫
993,593,1,742,樫改,かし,駆逐艦,Matsu #10,DD,Kashi Kai,樫改
994,594,0,994,榧,かや,駆逐艦,Matsu #11,DD,Kaya,榧
994,594,1,736,榧改,かや,駆逐艦,Matsu #11,DD,Kaya Kai,榧改
995,595,0,995,大泊,おおとまり,補給艦,Ootomari #1,AO,Ootomari,大泊
995,595,1,1000,大泊改,おおとまり,補給艦,Ootomari #1,AO,Ootomari Kai,大泊改
998,598,0,998,Norge,ノルゲ,海防艦,Norge #1,DE,Norge,挪威
998,598,1,738,Norge改,ノルゲ,海防艦,Norge #1,DE,Norge Kai,挪威改
999,599,0,999,Eidsvold,アイツヴォル,海防艦,Norge #2,DE,Eidsvold,艾茲沃爾
999,599,1,739,Eidsvold改,アイツヴォル,海防艦,Norge #2,DE,Eidsvold Kai,艾茲沃爾改
1001,601,0,1001,Киров,キーロフ,軽巡洋艦,Kirov #1,CL,Kirov,基洛夫
1001,601,1,1006,Киров改,キーロフ,軽巡洋艦,Kirov #1,CL,Kirov Kai,基洛夫改
1003,603,0,1003,しまね丸,しまねまる,補給艦,Special 1TL Type #1,AO,Shimane Maru,島根丸
1003,603,1,1008,しまね丸改,しまねまる,補給艦,Special 1TL Type #1,AO,Shimane Maru Kai,島根丸改
1005,605,0,1005,Minneapolis,ミネアポリス,重巡洋艦,New Orleans #3,CA,Minneapolis,明尼亞波利斯
1005,605,1,1010,Minneapolis改,ミネアポリス,重巡洋艦,New Orleans #3,CA,Minneapolis Kai,明尼亞波利斯改
1022,612,0,1022,Glorious,グローリアス,戦艦,Courageous #2,FBB,Glorious,光榮
1022,612,1,1027,Glorious,グローリアス,正規空母,Glorious #1,CV,Glorious (CV),Glorious
1022,612,2,741,Glorious改,グローリアス,正規空母,Glorious #1,CV,Glorious Kai (CV),光榮改
1022,612,3,740,Glorious改,グローリアス,戦艦,Courageous #2,FBB,Glorious Kai (BC),光榮改
1023,613,0,1023,Independence,インディペンデンス,軽空母,Independence #1,CVL,Independence,獨立
1023,613,1,1028,Independence改,インディペンデンス,軽空母,Independence #1,CVL,Independence Kai,獨立改
1023,613,2,1036,Independence Flight II,インディペンデンス,軽空母,Independence #1,CVL,Independence Flight II,獨立 Flight II
1025,615,0,1025,Wasp,ワスプ,正規空母,Essex #6,CV,Wasp,胡蜂
1025,615,1,1030,Wasp改,ワスプ,正規空母,Essex #6,CV,Wasp Kai,胡蜂改
1041,631,0,1041,花月,はなづき,駆逐艦,Akizuki #13,DD,Hanazuki,花月
1041,631,1,1046,花月改,はなづき,駆逐艦,Akizuki #13,DD,Hanazuki Kai,花月改
1044,634,0,1044,桐,きり,駆逐艦,Matsu #6,DD,Kiri,桐
1044,634,1,746,桐改,きり,駆逐艦,Matsu #6,DD,Kiri Kai,桐改
1051,641,0,1051,Algérie,アルジェリー,重巡洋艦,Algérie #1,CA,Algérie,阿爾及利亞
1051,641,1,1056,Algérie改,アルジェリー,重巡洋艦,Algérie #1,CA,Algérie Kai,阿爾及利亞改
1053,643,0,1053,Vautour,ヴァトール,駆逐艦,Aigle #3,DD,Vautour,禿鷲
1053,643,1,1058,Vautour改,ヴァトール,駆逐艦,Aigle #3,DD,Vautour Kai,禿鷲改
1055,645,0,1055,Béarn,ベアルン,正規空母,Béarn #1,CV,Béarn,貝亞恩
1055,645,1,1060,Béarn改,ベアルン,正規空母,Béarn #1,CV,Béarn Kai,貝亞恩改
1055,645,2,1061,Béarn amélioration,ベアルン,正規空母,Béarn #1,CV,Béarn Amélioration,貝亞恩 amélioration
1062,652,0,1062,Visby,ヴィスビィ,駆逐艦,Visby #1,DD,Visby,維斯比
1062,652,1,1067,Visby改,ヴィスビィ,駆逐艦,Visby #1,DD,Visby Kai,維斯比改
1065,655,0,1065,日枝丸,ひえまる,潜水母艦,Kai Hikawa Maru #2,AS,Hie Maru,日枝丸
1065,655,1,1070,日枝丸改,ひえまる,潜水母艦,Kai Hikawa Maru #2,AS,Hie Maru Kai,日枝丸改
